"","num_arms","outcome_type","n1","n2","mean1","mean2","sd1","sd2","trteff1","trteff2","MEM_power","MEMr_power","pval_power","MEM_contapprox_power","pval_chisq_power","MEMcutoff","pvalcutoff"
"214",2,"binary",375,125,0.1,0.1,NA,NA,0.1,0.4,0.9617,0.305,0.713,NA,NA,0.2,0.05
"215",2,"binary",375,125,0.1,0.1,NA,NA,0.1,0.5,0.9982,0.5998,0.9024,NA,NA,0.2,0.05
"216",2,"binary",450,50,0.1,0.1,NA,NA,0.1,0.1,0.0903,0.0035,0.0674,NA,NA,0.2,0.05
"217",2,"binary",450,50,0.1,0.1,NA,NA,0.1,0.2,0.2179,0.0158,0.1255,NA,NA,0.2,0.05
"218",2,"binary",450,50,0.1,0.1,NA,NA,0.1,0.3,0.5085,0.0503,0.2632,NA,NA,0.2,0.05
"219",2,"binary",450,50,0.1,0.1,NA,NA,0.1,0.4,0.7809,0.1279,0.4712,NA,NA,0.2,0.05
"220",2,"binary",450,50,0.1,0.1,NA,NA,0.1,0.5,0.9366,0.2778,0.6835,NA,NA,0.2,0.05
"221",2,"binary",450,150,0.1,0.1,NA,NA,0.1,0.1,0.0635,0.003,0.0537,NA,NA,0.2,0.05
"222",2,"binary",450,150,0.1,0.1,NA,NA,0.1,0.2,0.3255,0.0276,0.1796,NA,NA,0.2,0.05
"223",2,"binary",450,150,0.1,0.1,NA,NA,0.1,0.3,0.8008,0.133,0.4803,NA,NA,0.2,0.05
"224",2,"binary",450,150,0.1,0.1,NA,NA,0.1,0.4,0.9836,0.3823,0.7926,NA,NA,0.2,0.05
"225",2,"binary",450,150,0.1,0.1,NA,NA,0.1,0.5,0.9997,0.7023,0.947,NA,NA,0.2,0.05
"226",2,"binary",525,175,0.1,0.1,NA,NA,0.1,0.1,0.0585,0.0018,0.0527,NA,NA,0.2,0.05
"227",2,"binary",525,175,0.1,0.1,NA,NA,0.1,0.2,0.3583,0.0248,0.198,NA,NA,0.2,0.05
"228",2,"binary",525,175,0.1,0.1,NA,NA,0.1,0.3,0.8509,0.1558,0.5454,NA,NA,0.2,0.05
"229",2,"binary",525,175,0.1,0.1,NA,NA,0.1,0.4,0.9922,0.4632,0.8451,NA,NA,0.2,0.05
"230",2,"binary",525,175,0.1,0.1,NA,NA,0.1,0.5,0.9998,0.7883,0.9688,NA,NA,0.2,0.05
"231",2,"binary",540,60,0.1,0.1,NA,NA,0.1,0.1,0.0838,0.0033,0.0685,NA,NA,0.2,0.05
"232",2,"binary",540,60,0.1,0.1,NA,NA,0.1,0.2,0.2313,0.0182,0.1327,NA,NA,0.2,0.05
"233",2,"binary",540,60,0.1,0.1,NA,NA,0.1,0.3,0.5511,0.0617,0.3027,NA,NA,0.2,0.05
"234",2,"binary",540,60,0.1,0.1,NA,NA,0.1,0.4,0.8351,0.1578,0.537,NA,NA,0.2,0.05
"235",2,"binary",540,60,0.1,0.1,NA,NA,0.1,0.5,0.9629,0.3477,0.7647,NA,NA,0.2,0.05
"236",2,"binary",600,200,0.1,0.1,NA,NA,0.1,0.1,0.0629,0.0025,0.0575,NA,NA,0.2,0.05
"237",2,"binary",600,200,0.1,0.1,NA,NA,0.1,0.2,0.3915,0.0312,0.2154,NA,NA,0.2,0.05
"238",2,"binary",600,200,0.1,0.1,NA,NA,0.1,0.3,0.8842,0.1891,0.5972,NA,NA,0.2,0.05
"239",2,"binary",600,200,0.1,0.1,NA,NA,0.1,0.4,0.9945,0.5287,0.8812,NA,NA,0.2,0.05
"240",2,"binary",600,200,0.1,0.1,NA,NA,0.1,0.5,1,0.8516,0.9851,NA,NA,0.2,0.05
"241",2,"binary",630,70,0.1,0.1,NA,NA,0.1,0.1,0.0757,0.0025,0.0608,NA,NA,0.2,0.05
"242",2,"binary",630,70,0.1,0.1,NA,NA,0.1,0.2,0.2404,0.0156,0.1332,NA,NA,0.2,0.05
"243",2,"binary",630,70,0.1,0.1,NA,NA,0.1,0.3,0.5925,0.0612,0.3208,NA,NA,0.2,0.05
"244",2,"binary",630,70,0.1,0.1,NA,NA,0.1,0.4,0.8712,0.1812,0.5881,NA,NA,0.2,0.05
"245",2,"binary",630,70,0.1,0.1,NA,NA,0.1,0.5,0.982,0.4065,0.8162,NA,NA,0.2,0.05
"246",2,"binary",675,225,0.1,0.1,NA,NA,0.1,0.1,0.0573,0.0013,0.0553,NA,NA,0.2,0.05
"247",2,"binary",675,225,0.1,0.1,NA,NA,0.1,0.2,0.4264,0.0335,0.242,NA,NA,0.2,0.05
"248",2,"binary",675,225,0.1,0.1,NA,NA,0.1,0.3,0.9208,0.2228,0.6572,NA,NA,0.2,0.05
"249",2,"binary",675,225,0.1,0.1,NA,NA,0.1,0.4,0.9983,0.6104,0.9224,NA,NA,0.2,0.05
"250",2,"binary",675,225,0.1,0.1,NA,NA,0.1,0.5,1,0.9026,0.991,NA,NA,0.2,0.05
"251",2,"binary",720,80,0.1,0.1,NA,NA,0.1,0.1,0.0767,0.0037,0.0581,NA,NA,0.2,0.05
"252",2,"binary",720,80,0.1,0.1,NA,NA,0.1,0.2,0.2435,0.0141,0.1352,NA,NA,0.2,0.05
"253",2,"binary",720,80,0.1,0.1,NA,NA,0.1,0.3,0.6329,0.0662,0.3525,NA,NA,0.2,0.05
"254",2,"binary",720,80,0.1,0.1,NA,NA,0.1,0.4,0.9003,0.2103,0.6313,NA,NA,0.2,0.05
"255",2,"binary",720,80,0.1,0.1,NA,NA,0.1,0.5,0.9877,0.4749,0.8642,NA,NA,0.2,0.05
"256",2,"binary",750,250,0.1,0.1,NA,NA,0.1,0.1,0.0524,0.0029,0.0505,NA,NA,0.2,0.05
"257",2,"binary",750,250,0.1,0.1,NA,NA,0.1,0.2,0.4575,0.0347,0.2653,NA,NA,0.2,0.05
"258",2,"binary",750,250,0.1,0.1,NA,NA,0.1,0.3,0.9394,0.2644,0.6943,NA,NA,0.2,0.05
"259",2,"binary",750,250,0.1,0.1,NA,NA,0.1,0.4,0.9991,0.6659,0.9465,NA,NA,0.2,0.05
"260",2,"binary",750,250,0.1,0.1,NA,NA,0.1,0.5,1,0.9326,0.9961,NA,NA,0.2,0.05
"261",2,"binary",810,90,0.1,0.1,NA,NA,0.1,0.1,0.07,0.0026,0.0564,NA,NA,0.2,0.05
"262",2,"binary",810,90,0.1,0.1,NA,NA,0.1,0.2,0.27,0.0165,0.1546,NA,NA,0.2,0.05
"263",2,"binary",810,90,0.1,0.1,NA,NA,0.1,0.3,0.6766,0.0818,0.3955,NA,NA,0.2,0.05
"264",2,"binary",810,90,0.1,0.1,NA,NA,0.1,0.4,0.9335,0.2626,0.6937,NA,NA,0.2,0.05
"265",2,"binary",810,90,0.1,0.1,NA,NA,0.1,0.5,0.9952,0.5421,0.9043,NA,NA,0.2,0.05
"266",2,"binary",900,100,0.1,0.1,NA,NA,0.1,0.1,0.0697,0.0015,0.0552,NA,NA,0.2,0.05
"267",2,"binary",900,100,0.1,0.1,NA,NA,0.1,0.2,0.2785,0.0155,0.1554,NA,NA,0.2,0.05
"268",2,"binary",900,100,0.1,0.1,NA,NA,0.1,0.3,0.7083,0.0861,0.4247,NA,NA,0.2,0.05
"269",2,"binary",900,100,0.1,0.1,NA,NA,0.1,0.4,0.9523,0.2854,0.7383,NA,NA,0.2,0.05
"270",2,"binary",900,100,0.1,0.1,NA,NA,0.1,0.5,0.9963,0.6063,0.933,NA,NA,0.2,0.05
"271",2,"continuous",150,50,1,1,3.16227766016838,3.16227766016838,1,1,0.3791,0.0057,0.0531,NA,NA,0.2,0.05
"272",2,"continuous",150,50,1,1,3.16227766016838,3.16227766016838,1,2,0.5624,0.0349,0.1588,NA,NA,0.2,0.05
"273",2,"continuous",150,50,1,1,3.16227766016838,3.16227766016838,1,3,0.8554,0.1838,0.4826,NA,NA,0.2,0.05
"274",2,"continuous",150,50,1,1,3.16227766016838,3.16227766016838,1,4,0.9776,0.5236,0.8207,NA,NA,0.2,0.05
"275",2,"continuous",150,50,1,1,3.16227766016838,3.16227766016838,1,5,0.9985,0.8444,0.9706,NA,NA,0.2,0.05
"276",2,"continuous",180,20,1,1,3.16227766016838,3.16227766016838,1,1,0.5255,0.006,0.0502,NA,NA,0.2,0.05
"277",2,"continuous",180,20,1,1,3.16227766016838,3.16227766016838,1,2,0.6219,0.0159,0.1042,NA,NA,0.2,0.05
"278",2,"continuous",180,20,1,1,3.16227766016838,3.16227766016838,1,3,0.7968,0.0707,0.2699,NA,NA,0.2,0.05
"279",2,"continuous",180,20,1,1,3.16227766016838,3.16227766016838,1,4,0.9219,0.2098,0.5207,NA,NA,0.2,0.05
"280",2,"continuous",180,20,1,1,3.16227766016838,3.16227766016838,1,5,0.9807,0.4448,0.7711,NA,NA,0.2,0.05
"281",2,"continuous",225,75,1,1,3.16227766016838,3.16227766016838,1,1,0.3171,0.0031,0.0474,NA,NA,0.2,0.05
"282",2,"continuous",225,75,1,1,3.16227766016838,3.16227766016838,1,2,0.5969,0.0431,0.2173,NA,NA,0.2,0.05
"283",2,"continuous",225,75,1,1,3.16227766016838,3.16227766016838,1,3,0.9189,0.2978,0.6616,NA,NA,0.2,0.05
"284",2,"continuous",225,75,1,1,3.16227766016838,3.16227766016838,1,4,0.9945,0.7436,0.947,NA,NA,0.2,0.05
"285",2,"continuous",225,75,1,1,3.16227766016838,3.16227766016838,1,5,1,0.9684,0.9974,NA,NA,0.2,0.05
"286",2,"continuous",270,30,1,1,3.16227766016838,3.16227766016838,1,1,0.4269,0.0033,0.0507,NA,NA,0.2,0.05
"287",2,"continuous",270,30,1,1,3.16227766016838,3.16227766016838,1,2,0.5779,0.0192,0.1258,NA,NA,0.2,0.05
"288",2,"continuous",270,30,1,1,3.16227766016838,3.16227766016838,1,3,0.8182,0.1026,0.3724,NA,NA,0.2,0.05
"289",2,"continuous",270,30,1,1,3.16227766016838,3.16227766016838,1,4,0.9542,0.3255,0.6977,NA,NA,0.2,0.05
"290",2,"continuous",270,30,1,1,3.16227766016838,3.16227766016838,1,5,0.9946,0.6505,0.9081,NA,NA,0.2,0.05
"291",2,"continuous",300,100,1,1,3.16227766016838,3.16227766016838,1,1,0.2918,0.0027,0.0527,NA,NA,0.2,0.05
"292",2,"continuous",300,100,1,1,3.16227766016838,3.16227766016838,1,2,0.6239,0.0558,0.2773,NA,NA,0.2,0.05
"293",2,"continuous",300,100,1,1,3.16227766016838,3.16227766016838,1,3,0.9518,0.4139,0.7738,NA,NA,0.2,0.05
"294",2,"continuous",300,100,1,1,3.16227766016838,3.16227766016838,1,4,0.999,0.8659,0.9848,NA,NA,0.2,0.05
"295",2,"continuous",300,100,1,1,3.16227766016838,3.16227766016838,1,5,1,0.9945,0.9997,NA,NA,0.2,0.05
"296",2,"continuous",360,40,1,1,3.16227766016838,3.16227766016838,1,1,0.3878,0.0036,0.0485,NA,NA,0.2,0.05
"297",2,"continuous",360,40,1,1,3.16227766016838,3.16227766016838,1,2,0.5669,0.0213,0.1552,NA,NA,0.2,0.05
"298",2,"continuous",360,40,1,1,3.16227766016838,3.16227766016838,1,3,0.8499,0.1431,0.4741,NA,NA,0.2,0.05
"299",2,"continuous",360,40,1,1,3.16227766016838,3.16227766016838,1,4,0.9755,0.4566,0.8085,NA,NA,0.2,0.05
"300",2,"continuous",360,40,1,1,3.16227766016838,3.16227766016838,1,5,0.9981,0.7944,0.9654,NA,NA,0.2,0.05
"301",2,"continuous",375,125,1,1,3.16227766016838,3.16227766016838,1,1,0.2752,0.0041,0.0518,NA,NA,0.2,0.05
"302",2,"continuous",375,125,1,1,3.16227766016838,3.16227766016838,1,2,0.667,0.0744,0.3308,NA,NA,0.2,0.05
"303",2,"continuous",375,125,1,1,3.16227766016838,3.16227766016838,1,3,0.9733,0.5272,0.8574,NA,NA,0.2,0.05
"304",2,"continuous",375,125,1,1,3.16227766016838,3.16227766016838,1,4,0.9995,0.9447,0.9949,NA,NA,0.2,0.05
"305",2,"continuous",375,125,1,1,3.16227766016838,3.16227766016838,1,5,1,0.9985,1,NA,NA,0.2,0.05
"306",2,"continuous",450,50,1,1,3.16227766016838,3.16227766016838,1,1,0.3576,0.0026,0.0513,NA,NA,0.2,0.05
"307",2,"continuous",450,50,1,1,3.16227766016838,3.16227766016838,1,2,0.575,0.0291,0.1868,NA,NA,0.2,0.05
"308",2,"continuous",450,50,1,1,3.16227766016838,3.16227766016838,1,3,0.8824,0.1954,0.5623,NA,NA,0.2,0.05
"309",2,"continuous",450,50,1,1,3.16227766016838,3.16227766016838,1,4,0.9874,0.572,0.8859,NA,NA,0.2,0.05
"310",2,"continuous",450,50,1,1,3.16227766016838,3.16227766016838,1,5,0.9994,0.891,0.9881,NA,NA,0.2,0.05
"311",2,"continuous",450,150,1,1,3.16227766016838,3.16227766016838,1,1,0.246,0.0033,0.0504,NA,NA,0.2,0.05
"312",2,"continuous",450,150,1,1,3.16227766016838,3.16227766016838,1,2,0.7049,0.0877,0.3915,NA,NA,0.2,0.05
"313",2,"continuous",450,150,1,1,3.16227766016838,3.16227766016838,1,3,0.9848,0.6318,0.9217,NA,NA,0.2,0.05
"314",2,"continuous",450,150,1,1,3.16227766016838,3.16227766016838,1,4,0.9999,0.9776,0.9989,NA,NA,0.2,0.05
"315",2,"continuous",450,150,1,1,3.16227766016838,3.16227766016838,1,5,1,0.9999,1,NA,NA,0.2,0.05
"316",2,"continuous",525,175,1,1,3.16227766016838,3.16227766016838,1,1,0.2378,0.0027,0.0505,NA,NA,0.2,0.05
"317",2,"continuous",525,175,1,1,3.16227766016838,3.16227766016838,1,2,0.7347,0.1095,0.4448,NA,NA,0.2,0.05
"318",2,"continuous",525,175,1,1,3.16227766016838,3.16227766016838,1,3,0.9932,0.7117,0.9501,NA,NA,0.2,0.05
"319",2,"continuous",525,175,1,1,3.16227766016838,3.16227766016838,1,4,1,0.9919,0.9993,NA,NA,0.2,0.05
"320",2,"continuous",525,175,1,1,3.16227766016838,3.16227766016838,1,5,1,1,1,NA,NA,0.2,0.05
"321",2,"continuous",540,60,1,1,3.16227766016838,3.16227766016838,1,1,0.3273,0.0026,0.0482,NA,NA,0.2,0.05
"322",2,"continuous",540,60,1,1,3.16227766016838,3.16227766016838,1,2,0.5847,0.0342,0.217,NA,NA,0.2,0.05
"323",2,"continuous",540,60,1,1,3.16227766016838,3.16227766016838,1,3,0.9181,0.2472,0.643,NA,NA,0.2,0.05
"324",2,"continuous",540,60,1,1,3.16227766016838,3.16227766016838,1,4,0.9952,0.6785,0.9412,NA,NA,0.2,0.05
"325",2,"continuous",540,60,1,1,3.16227766016838,3.16227766016838,1,5,1,0.9531,0.9968,NA,NA,0.2,0.05
"326",2,"continuous",600,200,1,1,3.16227766016838,3.16227766016838,1,1,0.2294,0.003,0.0519,NA,NA,0.2,0.05
"327",2,"continuous",600,200,1,1,3.16227766016838,3.16227766016838,1,2,0.7625,0.1273,0.4882,NA,NA,0.2,0.05
"328",2,"continuous",600,200,1,1,3.16227766016838,3.16227766016838,1,3,0.9961,0.7841,0.9708,NA,NA,0.2,0.05
"329",2,"continuous",600,200,1,1,3.16227766016838,3.16227766016838,1,4,1,0.9966,1,NA,NA,0.2,0.05
"330",2,"continuous",600,200,1,1,3.16227766016838,3.16227766016838,1,5,1,1,1,NA,NA,0.2,0.05
"331",2,"continuous",630,70,1,1,3.16227766016838,3.16227766016838,1,1,0.3102,0.0021,0.0499,NA,NA,0.2,0.05
"332",2,"continuous",630,70,1,1,3.16227766016838,3.16227766016838,1,2,0.5913,0.036,0.2362,NA,NA,0.2,0.05
"333",2,"continuous",630,70,1,1,3.16227766016838,3.16227766016838,1,3,0.9287,0.2902,0.6982,NA,NA,0.2,0.05
"334",2,"continuous",630,70,1,1,3.16227766016838,3.16227766016838,1,4,0.9975,0.7555,0.9631,NA,NA,0.2,0.05
"335",2,"continuous",630,70,1,1,3.16227766016838,3.16227766016838,1,5,1,0.9747,0.9989,NA,NA,0.2,0.05
"336",2,"continuous",675,225,1,1,3.16227766016838,3.16227766016838,1,1,0.2143,0.0016,0.0516,NA,NA,0.2,0.05
"337",2,"continuous",675,225,1,1,3.16227766016838,3.16227766016838,1,2,0.7955,0.1493,0.5349,NA,NA,0.2,0.05
"338",2,"continuous",675,225,1,1,3.16227766016838,3.16227766016838,1,3,0.9975,0.8438,0.9828,NA,NA,0.2,0.05
"339",2,"continuous",675,225,1,1,3.16227766016838,3.16227766016838,1,4,1,0.9989,1,NA,NA,0.2,0.05
"340",2,"continuous",675,225,1,1,3.16227766016838,3.16227766016838,1,5,1,1,1,NA,NA,0.2,0.05
"341",2,"continuous",720,80,1,1,3.16227766016838,3.16227766016838,1,1,0.2998,0.0025,0.0503,NA,NA,0.2,0.05
"342",2,"continuous",720,80,1,1,3.16227766016838,3.16227766016838,1,2,0.6202,0.042,0.2718,NA,NA,0.2,0.05
"343",2,"continuous",720,80,1,1,3.16227766016838,3.16227766016838,1,3,0.9476,0.3536,0.7612,NA,NA,0.2,0.05
"344",2,"continuous",720,80,1,1,3.16227766016838,3.16227766016838,1,4,0.9983,0.8258,0.9803,NA,NA,0.2,0.05
"345",2,"continuous",720,80,1,1,3.16227766016838,3.16227766016838,1,5,1,0.9878,0.9995,NA,NA,0.2,0.05
"346",2,"continuous",750,250,1,1,3.16227766016838,3.16227766016838,1,1,0.2142,0.0018,0.0522,NA,NA,0.2,0.05
"347",2,"continuous",750,250,1,1,3.16227766016838,3.16227766016838,1,2,0.819,0.1767,0.5866,NA,NA,0.2,0.05
"348",2,"continuous",750,250,1,1,3.16227766016838,3.16227766016838,1,3,0.9987,0.884,0.9907,NA,NA,0.2,0.05
"349",2,"continuous",750,250,1,1,3.16227766016838,3.16227766016838,1,4,1,0.9998,1,NA,NA,0.2,0.05
"350",2,"continuous",750,250,1,1,3.16227766016838,3.16227766016838,1,5,1,1,1,NA,NA,0.2,0.05
"351",2,"continuous",810,90,1,1,3.16227766016838,3.16227766016838,1,1,0.2755,0.0018,0.0465,NA,NA,0.2,0.05
"352",2,"continuous",810,90,1,1,3.16227766016838,3.16227766016838,1,2,0.6383,0.047,0.2944,NA,NA,0.2,0.05
"353",2,"continuous",810,90,1,1,3.16227766016838,3.16227766016838,1,3,0.9637,0.3991,0.8149,NA,NA,0.2,0.05
"354",2,"continuous",810,90,1,1,3.16227766016838,3.16227766016838,1,4,0.9991,0.885,0.9901,NA,NA,0.2,0.05
"355",2,"continuous",810,90,1,1,3.16227766016838,3.16227766016838,1,5,1,0.9953,1,NA,NA,0.2,0.05
"356",2,"continuous",900,100,1,1,3.16227766016838,3.16227766016838,1,1,0.2668,0.0012,0.0505,NA,NA,0.2,0.05
"357",2,"continuous",900,100,1,1,3.16227766016838,3.16227766016838,1,2,0.6588,0.0533,0.3228,NA,NA,0.2,0.05
"358",2,"continuous",900,100,1,1,3.16227766016838,3.16227766016838,1,3,0.9728,0.455,0.8526,NA,NA,0.2,0.05
"359",2,"continuous",900,100,1,1,3.16227766016838,3.16227766016838,1,4,1,0.914,0.9943,NA,NA,0.2,0.05
"360",2,"continuous",900,100,1,1,3.16227766016838,3.16227766016838,1,5,1,0.9982,1,NA,NA,0.2,0.05
